,watt,Ir,Iy,Ib,Vr,Vy,Vb,PF,distance
1589,24,10.68,1.61,7.12,236.04000000000002,236.14000000000001,235.12,0.924,690
1590,24,10.67,1.6199999999999999,7.13,236.34,236.73000000000002,235.60000000000002,0.92,720
1591,24,10.620000000000001,1.61,7.13,238.4,238.51000000000002,237.53,0.92,720
1592,24,11.24,1.61,6.67,233.95000000000002,234.39000000000001,233.5,0.921,720
1593,24,11.36,1.64,6.74,233.17000000000002,233.58,232.72,0.921,720
1594,24,11.200000000000001,1.59,7.1000000000000005,235.01000000000002,235.41,234.37,0.921,720
1595,24,11.200000000000001,1.59,7.09,235.3,235.62,234.69,0.921,720
1596,24,11.16,1.59,7.08,236.07000000000002,236.4,235.61,0.921,720
1597,24,11.16,1.6,7.09,235.8,236.21,235.25,0.921,720
1598,24,11.16,1.6,7.09,236.16,236.45000000000002,235.27,0.921,720
1599,24,11.16,1.6,7.09,235.86,236.09,235.03,0.921,720
1600,24,11.13,1.59,7.08,236.42000000000002,236.60000000000002,235.73000000000002,0.921,720
1601,24,11.15,1.59,7.08,236.33,236.33,235.48000000000002,0.921,720
1602,24,11.15,1.59,7.09,236.04000000000002,235.92000000000002,235.13,0.921,720
1603,24,11.17,1.6,7.09,235.82000000000002,235.87,235.25,0.922,720
1604,24,11.25,1.61,7.13,233.99,234.20000000000002,233.31,0.921,720
1605,24,10.88,1.6,7.13,234.20000000000002,234.39000000000001,233.63,0.921,720
1606,24,10.92,1.61,7.15,233.23000000000002,233.56,232.51000000000002,0.921,720
1607,24,10.89,1.61,7.140000000000001,233.88,234.0,232.89000000000001,0.92,720
1608,24,10.96,1.61,7.180000000000001,232.08,232.56,231.45000000000002,0.921,720
1609,24,11.0,1.6199999999999999,7.2,231.16,231.51000000000002,230.65,0.921,720
1610,24,11.02,1.6199999999999999,7.21,230.9,231.22,230.02,0.921,720
1611,24,11.11,1.64,7.26,229.01000000000002,229.25,228.20000000000002,0.922,720
1612,24,11.11,1.64,7.2700000000000005,228.88,228.87,227.97,0.922,720
1613,24,11.16,1.64,7.28,228.03,228.38,227.23000000000002,0.922,720
1614,24,11.17,1.64,7.29,227.96,228.12,227.03,0.921,720
1615,24,11.53,1.65,7.3100000000000005,227.08,227.15,226.42000000000002,0.922,720
1616,24,11.53,1.65,7.3,227.49,227.81,226.76000000000002,0.921,720
1617,24,11.540000000000001,1.65,7.3,227.48000000000002,227.9,227.05,0.921,720
1618,24,11.59,1.65,7.3100000000000005,226.53,226.61,225.92000000000002,0.922,720
1619,24,11.290000000000001,1.65,6.8500000000000005,225.28,225.69,224.87,0.921,720
1620,24,11.620000000000001,1.65,7.3500000000000005,224.33,224.96,224.13,0.918,750
1621,24,11.53,1.65,7.3100000000000005,225.8,226.06,225.21,0.918,750
1622,24,11.53,1.64,7.3,226.38,226.63,226.02,0.919,750
1623,24,11.13,1.64,7.2700000000000005,227.39000000000001,227.77,226.93,0.918,750
1624,24,11.13,1.64,7.2700000000000005,227.5,227.85000000000002,226.93,0.918,750
1625,24,11.16,1.65,7.33,225.5,225.82000000000002,224.87,0.918,750
1626,24,11.18,1.65,7.34,224.97,225.34,224.43,0.918,750
1627,24,11.13,1.65,7.33,225.44,226.01000000000002,224.88,0.918,750
1628,24,11.13,1.65,7.34,225.57000000000002,226.24,225.19,0.918,750
1629,24,11.11,1.65,7.34,225.85000000000002,226.4,225.23000000000002,0.918,750
1630,24,11.13,1.67,7.390000000000001,225.72,226.01000000000002,224.94,0.918,750
1631,24,11.14,1.67,6.4,225.63,226.09,225.07000000000002,0.918,750
1632,24,11.33,1.69,6.5,223.42000000000002,224.04000000000002,223.04000000000002,0.918,750
1633,24,11.0,1.6199999999999999,6.24,233.19,233.48000000000002,232.63,0.916,750
1634,24,10.94,1.61,6.680000000000001,234.69,234.95000000000002,234.07000000000002,0.917,750
1635,24,10.98,1.61,7.19,233.85000000000002,234.13,233.02,0.918,750
1636,24,10.86,1.6,7.13,236.14000000000001,236.37,235.41,0.917,750
1637,24,10.86,1.6,7.140000000000001,235.79000000000002,236.11,235.02,0.918,750
1638,24,10.97,1.61,7.19,233.63,234.0,232.99,0.918,750
1639,24,10.88,1.6,7.140000000000001,235.37,235.78,234.66,0.918,750
1640,24,10.78,1.59,7.08,236.06,236.31,235.33,0.917,750
1641,24,10.82,1.6,7.11,234.79000000000002,235.26000000000002,234.04000000000002,0.917,750
1642,24,10.84,1.6,7.11,234.42000000000002,234.8,233.58,0.917,750
1643,24,10.8,1.6,7.1000000000000005,235.10000000000002,235.35000000000002,234.26000000000002,0.918,750
1644,24,10.86,1.6,7.12,233.83,234.04000000000002,233.16,0.918,750
1645,24,10.88,1.61,7.15,233.03,233.26000000000002,232.12,0.917,750
1646,24,10.92,1.6199999999999999,7.17,232.14000000000001,232.53,231.46,0.918,750
1647,24,10.89,1.6199999999999999,7.16,232.82000000000002,233.09,231.81,0.918,750
1648,24,10.870000000000001,1.61,7.140000000000001,233.33,233.46,232.76000000000002,0.918,750
1649,24,10.88,1.61,7.15,232.9,233.07000000000002,232.33,0.918,750
1650,24,10.91,1.61,7.17,232.64000000000001,232.62,231.74,0.915,780
1651,24,11.01,1.63,7.23,230.56,230.96,229.88,0.915,780
1652,24,11.01,1.63,7.23,230.83,231.07000000000002,230.06,0.915,780
1653,24,11.05,1.64,7.26,230.02,230.07000000000002,229.17000000000002,0.915,780
1654,24,11.05,1.64,7.26,229.82000000000002,229.91,228.93,0.916,780
1655,24,11.14,1.65,7.3100000000000005,227.82000000000002,228.03,226.89000000000001,0.915,780
1656,24,11.18,1.65,7.34,226.79000000000002,227.01000000000002,225.85000000000002,0.915,780
1657,24,11.18,1.65,7.34,226.9,226.95000000000002,225.9,0.915,780
1658,24,11.27,1.66,7.390000000000001,224.9,225.22,223.76000000000002,0.916,780
1659,24,11.17,1.65,7.3500000000000005,226.45000000000002,226.60000000000002,225.38,0.915,780
1660,24,11.14,1.64,7.32,226.45000000000002,226.75,225.59,0.915,780
1661,24,11.16,1.64,7.33,225.87,226.29000000000002,225.17000000000002,0.916,780
1662,24,11.19,1.65,7.34,225.32000000000002,225.86,224.64000000000001,0.915,780
1663,24,11.09,1.65,7.3,227.28,227.49,226.5,0.916,780
1664,24,11.15,1.65,7.32,226.24,226.42000000000002,225.71,0.915,780
1665,24,11.120000000000001,1.65,7.3100000000000005,226.65,226.9,225.78,0.916,780
1666,24,11.19,1.65,7.36,225.06,225.45000000000002,224.25,0.915,780
1667,24,11.15,1.65,7.34,225.59,226.04000000000002,225.05,0.915,780
1668,24,11.11,1.65,7.32,226.08,226.59,225.28,0.915,780
1669,24,11.14,1.65,7.33,225.70000000000002,225.91,224.86,0.915,780
1670,24,11.09,1.65,7.32,226.36,226.95000000000002,225.76000000000002,0.915,780
1671,24,11.07,1.64,7.32,226.9,227.34,226.19,0.915,780
1672,24,11.19,1.66,7.390000000000001,224.62,224.99,223.77,0.915,780
1673,24,11.19,1.67,7.41,224.56,225.05,223.77,0.916,780
1674,24,11.39,1.67,7.4,226.13,226.65,225.59,0.915,780
1675,24,11.09,1.67,6.42,227.86,228.23000000000002,227.44,0.914,780
1676,24,11.07,5.25,6.58,236.07000000000002,235.75,235.28,0.914,780
1677,24,11.06,5.24,6.57,236.27,236.03,235.46,0.913,780
1678,24,11.11,5.4,7.1000000000000005,235.43,235.14000000000001,234.60000000000002,0.914,780
1679,24,11.06,1.59,7.07,236.77,236.86,235.88,0.915,780
1680,24,11.16,1.6,7.140000000000001,233.87,233.89000000000001,232.92000000000002,0.913,810
1681,24,11.120000000000001,1.6,7.12,235.02,235.26000000000002,234.08,0.913,810
1682,24,11.11,1.59,7.12,235.3,235.48000000000002,234.63,0.911,810
1683,24,11.19,1.6,7.13,235.09,235.12,234.19,0.913,810
1684,24,11.19,1.6,7.13,234.78,235.10000000000002,234.03,0.912,810
1685,24,11.09,1.6,7.11,235.73000000000002,235.76000000000002,234.62,0.912,810
1686,24,10.86,1.61,7.16,233.52,233.72,232.66,0.911,810
1687,24,11.19,1.6199999999999999,7.17,233.84,233.91,232.78,0.912,810
1688,24,11.290000000000001,1.6199999999999999,7.220000000000001,231.87,232.01000000000002,230.99,0.912,810
1689,24,10.92,1.63,7.2,232.23000000000002,232.60000000000002,231.34,0.911,810
1690,24,11.33,1.63,7.24,231.09,231.20000000000002,230.0,0.912,810
1691,24,11.38,1.64,7.28,229.47,229.92000000000002,228.69,0.913,810
1692,24,11.42,1.64,7.28,229.25,229.37,228.31,0.912,810
1693,24,11.44,1.64,7.3,228.73000000000002,229.06,227.82000000000002,0.913,810
1694,24,11.48,1.64,7.3100000000000005,227.86,228.14000000000001,227.14000000000001,0.913,810
1695,24,11.44,1.64,7.29,228.61,229.01000000000002,227.77,0.912,810
1696,24,11.5,1.65,7.3,227.93,228.48000000000002,227.22,0.913,810
1697,24,11.51,1.65,7.3,228.06,228.67000000000002,227.53,0.912,810
1698,24,11.35,1.63,6.73,230.69,231.05,229.9,0.912,810
1699,24,11.47,1.64,6.78,228.64000000000001,228.91,227.93,0.912,810
1700,24,11.38,1.64,7.220000000000001,229.77,230.02,228.97,0.913,810
1701,24,11.32,1.63,7.24,228.86,229.29000000000002,228.13,0.913,810
1702,24,11.68,1.64,7.24,228.41,228.68,227.73000000000002,0.913,810
1703,24,11.26,1.63,7.21,229.65,229.9,228.98000000000002,0.912,810
1704,24,11.24,1.6199999999999999,7.24,228.92000000000002,229.04000000000002,228.20000000000002,0.912,810
1705,24,11.31,1.64,7.28,227.70000000000002,227.94,227.11,0.912,810
1706,24,11.36,1.64,7.3,227.12,227.42000000000002,226.53,0.913,810
1707,24,11.4,1.65,7.3500000000000005,225.22,225.33,224.28,0.912,810
1708,24,11.57,1.68,7.470000000000001,221.76000000000002,222.06,221.04000000000002,0.913,810
1709,24,11.03,1.7,6.53,222.16,222.14000000000001,221.39000000000001,0.912,810
1710,24,11.0,1.71,6.5200000000000005,224.82000000000002,225.21,224.13,0.908,840
1711,24,11.1,5.28,6.62,235.82000000000002,235.39000000000001,234.86,0.908,840
1712,24,10.73,5.29,6.63,235.34,234.84,234.63,0.908,840
1713,24,10.98,5.24,7.0600000000000005,236.25,236.01000000000002,235.48000000000002,0.908,840
1714,24,10.94,5.220000000000001,7.05,237.03,236.52,236.14000000000001,0.909,840
1715,24,10.93,5.220000000000001,7.04,237.32000000000002,236.92000000000002,236.48000000000002,0.909,840
1716,24,10.92,5.220000000000001,7.04,237.32000000000002,237.07000000000002,236.48000000000002,0.908,840
1717,24,10.93,5.220000000000001,7.05,237.06,236.67000000000002,236.31,0.908,840
1718,24,10.9,5.2,7.03,238.02,237.66,237.05,0.908,840
1719,24,10.94,5.23,7.05,236.79000000000002,236.38,235.85000000000002,0.908,840
1720,24,10.96,5.24,7.0600000000000005,236.48000000000002,235.87,235.65,0.908,840
1721,24,10.96,5.24,7.0600000000000005,236.3,236.03,235.62,0.908,840
1722,24,11.03,5.26,7.1000000000000005,234.98000000000002,234.73000000000002,234.41,0.909,840
1723,24,11.0,5.2700000000000005,7.09,235.29000000000002,234.88,234.5,0.908,840
1724,24,10.98,5.26,7.08,235.64000000000001,235.15,234.94,0.909,840
1725,24,11.040000000000001,5.29,7.12,234.19,233.81,233.36,0.908,840
1726,24,11.02,5.28,7.1000000000000005,234.68,234.32000000000002,233.70000000000002,0.908,840
1727,24,11.03,5.28,7.1000000000000005,234.42000000000002,234.09,233.55,0.909,840
1728,24,11.01,5.2700000000000005,7.1000000000000005,234.62,234.39000000000001,233.77,0.909,840
1729,24,10.99,5.28,7.09,234.67000000000002,234.32000000000002,233.8,0.908,840
1730,24,11.05,5.3,7.13,233.42000000000002,233.14000000000001,232.45000000000002,0.908,840
1731,24,11.06,5.3,7.12,233.3,232.95000000000002,232.57000000000002,0.909,840
1732,24,11.13,5.34,7.16,231.94,231.42000000000002,231.23000000000002,0.908,840
1733,24,11.19,5.38,7.2,230.19,229.85000000000002,229.43,0.909,840
1734,24,11.18,5.37,7.2,230.32000000000002,230.23000000000002,229.79000000000002,0.908,840
1735,24,11.21,5.38,7.220000000000001,229.64000000000001,229.26000000000002,228.96,0.909,840
1736,24,11.03,5.42,7.29,227.45000000000002,227.37,226.86,0.909,840
1737,24,11.36,5.44,6.8,227.44,227.19,226.86,0.909,840
1738,24,11.370000000000001,5.44,7.28,227.22,227.03,226.53,0.909,840
1739,24,10.98,5.44,7.29,226.95000000000002,226.62,226.07000000000002,0.909,840
1740,24,10.99,5.42,7.2700000000000005,227.88,227.72,227.06,0.906,870
1741,24,10.91,5.38,7.220000000000001,229.8,229.38,228.95000000000002,0.906,870
1742,24,11.01,5.38,7.220000000000001,229.63,229.51000000000002,228.9,0.908,870
1743,24,10.88,5.4,7.24,229.05,228.76000000000002,228.36,0.906,870
1744,24,11.15,5.390000000000001,7.23,229.35000000000002,229.19,228.44,0.906,870
1745,24,11.14,5.4,7.24,229.4,229.42000000000002,228.73000000000002,0.905,870
1746,24,11.22,5.430000000000001,7.28,228.52,228.20000000000002,227.75,0.906,870
1747,24,11.33,5.49,7.34,226.97,226.53,226.38,0.906,870
1748,24,11.23,5.41,7.3,227.33,227.27,226.55,0.906,870
1749,24,11.4,5.49,7.4,223.98000000000002,223.98000000000002,223.18,0.906,870
1750,24,11.44,5.5200000000000005,7.42,223.44,223.18,222.64000000000001,0.906,870
1751,24,11.39,5.5,7.41,224.8,224.51000000000002,223.9,0.906,870
1752,24,11.27,5.46,6.36,227.94,227.71,227.14000000000001,0.905,870
1753,24,11.33,5.51,6.41,229.04000000000002,228.91,228.26000000000002,0.905,870
1754,24,10.66,5.2700000000000005,6.6000000000000005,236.36,235.93,235.35000000000002,0.905,870
1755,24,10.64,5.26,7.09,236.18,235.58,235.29000000000002,0.905,870
1756,24,10.620000000000001,5.2700000000000005,7.09,236.95000000000002,236.32000000000002,235.65,0.905,870
1757,24,10.58,5.23,7.07,237.77,237.35000000000002,236.82000000000002,0.905,870
1758,24,10.55,5.220000000000001,7.05,238.89000000000001,238.09,237.75,0.905,870
1759,24,10.59,5.23,7.08,238.15,237.47,236.91,0.905,870
1760,24,10.55,5.220000000000001,7.05,238.44,238.13,237.47,0.904,870
1761,24,10.52,5.220000000000001,7.03,238.71,238.14000000000001,237.56,0.905,870
1762,24,10.53,5.23,7.05,238.25,237.71,237.20000000000002,0.905,870
1763,24,10.55,5.23,7.05,238.05,237.48000000000002,236.99,0.905,870
1764,24,10.58,5.25,7.07,237.35000000000002,236.70000000000002,236.25,0.905,870
1765,24,10.61,5.28,7.09,236.79000000000002,236.09,235.53,0.905,870
1766,24,10.6,5.29,7.09,237.23000000000002,236.47,236.07000000000002,0.905,870
1767,24,10.61,5.32,7.09,237.02,236.55,235.91,0.905,870
1768,24,10.65,1.6,7.11,235.91,236.08,234.92000000000002,0.906,870
1769,24,10.61,1.6,7.1000000000000005,236.62,236.55,235.60000000000002,0.906,870
1770,24,10.67,1.59,7.12,235.59,235.36,234.37,0.902,900
1771,24,10.67,1.6,7.140000000000001,234.99,234.84,233.86,0.903,900
1772,24,10.66,1.6,7.140000000000001,234.99,234.93,233.83,0.903,900
1773,24,10.700000000000001,1.6,7.16,234.44,234.24,233.34,0.903,900
1774,24,10.67,1.61,6.61,235.01000000000002,235.06,234.04000000000002,0.901,900
1775,24,10.69,5.4,7.140000000000001,234.63,233.96,233.45000000000002,0.902,900
1776,24,10.74,1.61,7.17,233.37,233.49,232.21,0.903,900
1777,24,10.78,1.6199999999999999,7.2,232.59,232.77,231.5,0.903,900
1778,24,10.790000000000001,1.6199999999999999,7.21,232.89000000000001,232.9,231.77,0.902,900
1779,24,10.85,5.45,7.25,231.45000000000002,231.01000000000002,230.57000000000002,0.903,900
1780,24,10.94,1.63,7.3100000000000005,229.57000000000002,229.79000000000002,228.59,0.903,900
1781,24,10.96,1.63,7.3,228.98000000000002,229.48000000000002,228.31,0.903,900
1782,24,10.91,1.63,7.2700000000000005,229.42000000000002,229.48000000000002,228.64000000000001,0.903,900
1783,24,10.950000000000001,1.64,7.3,228.77,228.66,228.02,0.903,900
1784,24,11.01,1.65,7.34,227.75,227.94,226.9,0.903,900
1785,24,10.89,1.63,7.28,230.05,230.32000000000002,229.22,0.903,900
1786,24,10.950000000000001,1.63,6.82,229.10000000000002,229.33,228.27,0.902,900
1787,24,10.950000000000001,1.64,7.3100000000000005,228.69,229.16,228.02,0.903,900
1788,24,11.23,1.64,7.32,228.47,228.67000000000002,227.76000000000002,0.903,900
1789,24,11.23,1.64,7.3100000000000005,228.26000000000002,228.68,227.67000000000002,0.903,900
1790,24,11.25,1.65,7.33,227.69,228.29000000000002,227.22,0.904,900
1791,24,11.290000000000001,1.65,7.33,227.31,227.89000000000001,226.74,0.903,900
1792,24,10.78,1.66,7.37,226.62,227.03,226.10000000000002,0.904,900
1793,24,10.89,1.67,7.430000000000001,224.55,225.19,223.87,0.903,900
1794,24,10.93,1.67,7.48,224.01000000000002,224.47,223.3,0.904,900
1795,24,10.99,1.68,6.49,223.52,223.74,222.84,0.903,900
1796,24,10.92,1.68,6.48,224.96,225.37,224.26000000000002,0.903,900
1797,24,10.950000000000001,1.69,6.51,225.9,226.34,225.31,0.902,900
1798,24,10.75,5.36,7.220000000000001,232.18,231.63,231.12,0.903,900
1799,24,10.68,5.33,7.680000000000001,233.64000000000001,233.16,232.49,0.903,900
1800,45,11.11,5.92,6.3,233.92999999999998,235.01999999999998,235.85,0.989,30
1801,45,11.1,5.930000000000001,6.28,234.01,234.79,235.89999999999998,0.989,30
1802,45,11.19,5.97,6.34,232.19,233.17,234.17,0.989,30
1803,45,11.18,5.98,6.3500000000000005,232.45999999999998,233.67,234.58999999999997,0.989,30
1804,45,11.239999999999998,6.0,6.37,233.61999999999998,234.72,235.60999999999999,0.986,30
1805,45,11.02,5.87,6.24,235.86999999999998,236.72,237.78,0.988,30
1806,45,10.959999999999999,5.83,6.2,237.6,238.76999999999998,239.69,0.989,30
1807,45,10.969999999999999,5.86,6.23,236.39999999999998,237.57999999999998,238.17,0.988,30
1808,45,11.0,5.8500000000000005,6.23,236.56,237.76,238.35999999999999,0.988,30
1809,45,10.989999999999998,5.87,6.25,235.94,237.64,238.29,0.988,30
1810,45,10.94,5.84,6.22,237.82999999999998,239.07999999999998,240.0,0.988,30
1811,45,11.03,5.86,6.25,236.38,238.07999999999998,238.61999999999998,0.989,30
1812,45,10.95,5.84,6.22,237.76,239.32999999999998,240.08999999999997,0.988,30
1813,45,10.309999999999999,5.87,6.26,235.82999999999998,237.32999999999998,237.86999999999998,0.987,30
1814,45,10.27,5.88,6.25,235.76,237.17,237.92,0.987,30
1815,45,10.2,5.8500000000000005,6.21,238.07999999999998,239.76,240.51999999999998,0.987,30
1816,45,10.139999999999999,5.8500000000000005,6.21,241.19,242.44,243.31,0.987,30
1817,45,10.1,5.640000000000001,6.01,246.60999999999999,247.76999999999998,248.41,0.987,30
1818,45,10.08,5.640000000000001,6.0,246.95,247.89,248.79999999999998,0.987,30
1819,45,10.049999999999999,5.62,5.98,247.81,248.66,249.88,0.987,30
1820,45,10.08,5.640000000000001,6.01,246.6,247.61999999999998,248.54,0.986,30
1821,45,10.09,5.640000000000001,6.0200000000000005,246.64,247.60999999999999,248.35,0.987,30
1822,45,10.819999999999999,5.680000000000001,6.05,244.60999999999999,245.92999999999998,246.73999999999998,0.988,30
1823,45,10.809999999999999,5.67,6.05,244.92,246.39,247.14,0.988,30
1824,45,10.809999999999999,5.680000000000001,6.0600000000000005,245.2,246.16,246.86999999999998,0.988,30
1825,45,10.85,5.71,6.08,243.95,244.89,245.88,0.989,30
1826,45,10.87,5.71,6.09,243.2,244.20999999999998,245.14,0.988,30
1827,45,10.819999999999999,5.7,6.08,244.07999999999998,244.95999999999998,245.76,0.988,30
1828,45,10.84,5.72,6.09,242.89999999999998,243.92999999999998,244.85999999999999,0.988,30
1829,45,10.85,5.73,6.09,242.86999999999998,244.04,244.78,0.988,30
1830,45,10.899999999999999,5.76,6.140000000000001,241.29999999999998,242.17,242.72,0.986,60
1831,45,10.959999999999999,5.8100000000000005,6.16,240.14,241.0,242.10999999999999,0.985,60
1832,45,11.02,5.8500000000000005,6.22,238.16,238.94,240.06,0.985,60
1833,45,11.09,5.86,6.24,237.51999999999998,238.5,239.19,0.985,60
1834,45,11.08,5.890000000000001,6.2700000000000005,236.44,237.54,238.07999999999998,0.985,60
1835,45,11.139999999999999,5.92,6.29,235.26999999999998,236.2,237.03,0.986,60
1836,45,11.11,5.9,6.28,235.89,236.94,238.04999999999998,0.985,60
1837,45,11.239999999999998,5.97,6.36,234.36999999999998,235.82999999999998,236.39999999999998,0.987,60
1838,45,11.139999999999999,5.92,6.82,234.14,235.07999999999998,235.42999999999998,0.986,60
1839,45,11.26,5.99,6.890000000000001,231.76999999999998,232.64,233.1,0.986,60
1840,45,11.26,6.03,6.9,231.76999999999998,231.29999999999998,233.01,0.986,60
1841,45,11.43,6.08,6.98,229.79,231.23,231.88,0.986,60
1842,45,11.229999999999999,5.99,6.86,231.82999999999998,232.53,233.56,0.986,60
1843,45,11.25,5.99,6.8500000000000005,231.73,232.51999999999998,233.32999999999998,0.986,60
1844,45,11.17,5.930000000000001,6.79,233.67999999999998,234.85999999999999,235.83999999999997,0.985,60
1845,45,11.139999999999999,5.930000000000001,6.79,233.57999999999998,234.85,235.75,0.985,60
1846,45,11.08,5.890000000000001,6.74,235.36999999999998,236.88,237.32999999999998,0.985,60
1847,45,11.02,5.890000000000001,6.73,235.95,237.26,237.86999999999998,0.985,60
1848,45,11.01,5.87,6.72,235.95999999999998,237.67,237.85999999999999,0.986,60
1849,45,10.95,5.83,6.69,237.57,239.08999999999997,239.22,0.985,60
1850,45,10.979999999999999,5.86,6.71,236.89999999999998,238.22,238.39999999999998,0.985,60
1851,45,11.049999999999999,5.87,6.72,236.70999999999998,238.14,238.39,0.985,60
1852,45,10.319999999999999,5.890000000000001,6.76,235.72,237.17999999999998,237.23,0.984,60
1853,45,10.229999999999999,5.86,6.71,237.53,239.03,239.08999999999997,0.984,60
1854,45,10.19,5.84,6.7,238.69,240.04999999999998,240.39,0.984,60
1855,45,10.139999999999999,5.86,6.7,241.45,242.64,243.04999999999998,0.984,60
1856,45,10.76,5.680000000000001,6.49,246.07,246.79999999999998,247.81,0.985,60
1857,45,10.77,5.67,6.5,245.45,246.11999999999998,247.17,0.985,60
